order_id,Customer ID,product_id,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
246,13976,8,5,Cancelled,PayPal,5698.4,1139.68,5,2024-09-19,Same Day,"Extended Warranty, Extended Warranty",92.54
247,12329,8,5,Completed,Bank Transfer,7977.76,1139.68,7,2024-09-19,Standard,Impulse Item,11.16
248,7518,3,5,Completed,Paypal,83.0,20.75,4,2024-09-19,Standard,Extended Warranty,9.83
249,1271,5,3,Cancelled,Credit Card,6758.64,844.83,8,2024-09-19,Express,Impulse Item,24.46
250,18026,10,4,Completed,PayPal,5504.87,786.41,7,2024-09-19,Expedited,,0.0
251,18022,1,4,Completed,Bank Transfer,1083.54,361.18,3,2024-09-19,Expedited,,0.0
252,19880,9,4,Cancelled,Credit Card,1378.5,459.5,3,2024-09-19,Expedited,"Impulse Item, Accessory",51.75
253,14028,8,1,Cancelled,Credit Card,3419.04,1139.68,3,2024-09-19,Standard,,0.0
254,5674,5,3,Completed,Cash,7603.47,844.83,9,2024-09-19,Standard,Extended Warranty,17.93
255,9760,7,3,Completed,Paypal,463.96,463.96,1,2024-09-19,Standard,,0.0
256,15242,1,1,Cancelled,Credit Card,722.36,361.18,2,2024-09-19,Standard,"Extended Warranty, Impulse Item",122.16
257,3170,7,3,Completed,Cash,4175.64,463.96,9,2024-09-19,Overnight,"Impulse Item,Accessory",59.13
258,11465,9,5,Cancelled,PayPal,2297.5,459.5,5,2024-09-19,Same Day,"Accessory, Impulse Item, Extended Warranty",196.33
259,4495,4,3,Completed,Cash,2223.27,247.03,9,2024-09-19,Express,"Extended Warranty,Impulse Item,Accessory",115.34
260,11483,10,2,Completed,Credit Card,5504.87,786.41,7,2024-09-19,Standard,,0.0
261,14439,2,1,Completed,Bank Transfer,2022.96,674.32,3,2024-09-19,Expedited,"Extended Warranty, Accessory",136.37
262,19807,1,5,Completed,PayPal,2528.26,361.18,7,2024-09-19,Same Day,"Extended Warranty, Impulse Item",117.45
263,16628,1,1,Cancelled,PayPal,1444.72,361.18,4,2024-09-19,Standard,"Accessory, Extended Warranty",75.09
264,19960,2,2,Completed,PayPal,5394.56,674.32,8,2024-09-19,Same Day,Impulse Item,71.23
265,9570,4,3,Cancelled,Paypal,988.12,247.03,4,2024-09-19,Express,"Impulse Item,Impulse Item,Impulse Item",51.39
266,6507,7,3,Completed,Debit Card,3247.72,463.96,7,2024-09-19,Overnight,"Impulse Item,Extended Warranty,Accessory",101.81
267,18943,10,4,Completed,PayPal,6291.28,786.41,8,2024-09-19,Expedited,Impulse Item,95.53
268,6128,7,3,Cancelled,Credit Card,4175.64,463.96,9,2024-09-19,Standard,"Extended Warranty,Impulse Item,Extended Warranty",37.99
269,19014,9,2,Completed,PayPal,4595.0,459.5,10,2024-09-19,Expedited,"Extended Warranty, Accessory",65.6
270,18127,8,5,Completed,Credit Card,5698.4,1139.68,5,2024-09-19,Expedited,"Accessory, Impulse Item",120.0
271,3515,5,3,Cancelled,Credit Card,2534.49,844.83,3,2024-09-19,Standard,"Extended Warranty,Impulse Item,Accessory",97.24
272,14497,10,5,Cancelled,PayPal,6291.28,786.41,8,2024-09-19,Same Day,"Extended Warranty, Extended Warranty, Accessory",100.27
273,4232,7,3,Completed,Cash,463.96,463.96,1,2024-09-19,Express,Accessory,48.45
274,17314,1,1,Completed,PayPal,2528.26,361.18,7,2024-09-19,Standard,"Impulse Item, Accessory, Impulse Item",157.49
275,11790,9,5,Completed,PayPal,3216.5,459.5,7,2024-09-19,Standard,"Extended Warranty, Accessory, Accessory",187.32
276,18996,1,3,Completed,PayPal,3250.62,361.18,9,2024-09-19,Standard,"Impulse Item, Impulse Item, Extended Warranty",121.54
277,2778,6,2,Completed,Credit Card,3164.76,791.19,4,2024-09-19,Standard,,0.0
278,12442,8,5,Completed,Credit Card,1139.68,1139.68,1,2024-09-19,Same Day,"Impulse Item, Extended Warranty",90.2
279,13888,1,3,Completed,Credit Card,1805.9,361.18,5,2024-09-19,Same Day,Extended Warranty,16.89
280,5849,4,3,Completed,Credit Card,2223.27,247.03,9,2024-09-19,Express,"Extended Warranty,Impulse Item,Impulse Item",103.98
281,4841,5,3,Completed,Paypal,5068.98,844.83,6,2024-09-19,Standard,"Extended Warranty,Accessory",68.87
282,13909,10,5,Completed,PayPal,1572.82,786.41,2,2024-09-19,Standard,,0.0
283,8731,4,3,Completed,Paypal,1235.15,247.03,5,2024-09-19,Overnight,"Accessory,Impulse Item,Impulse Item",52.48
284,15031,2,2,Completed,Credit Card,2022.96,674.32,3,2024-09-19,Expedited,Extended Warranty,72.38
285,13074,8,2,Completed,Credit Card,11396.8,1139.68,10,2024-09-19,Same Day,,0.0
286,14632,2,2,Completed,PayPal,2022.96,674.32,3,2024-09-19,Standard,Accessory,77.73
287,6997,3,5,Completed,Debit Card,124.5,20.75,6,2024-09-19,Express,,0.0
288,3464,4,3,Completed,Credit Card,1235.15,247.03,5,2024-09-19,Express,"Accessory,Accessory",33.67
289,5555,3,5,Completed,Cash,124.5,20.75,6,2024-09-19,Standard,,0.0
290,4122,5,3,Completed,Cash,5913.81,844.83,7,2024-09-19,Overnight,,0.0
291,12419,2,1,Completed,Bank Transfer,3371.6,674.32,5,2024-09-19,Expedited,"Extended Warranty, Accessory, Impulse Item",117.49
292,17343,10,2,Completed,Credit Card,5504.87,786.41,7,2024-09-19,Same Day,"Impulse Item, Impulse Item",85.06
293,5479,6,2,Completed,Cash,6329.52,791.19,8,2024-09-19,Overnight,Extended Warranty,49.3
294,18490,1,3,Cancelled,Credit Card,1083.54,361.18,3,2024-09-19,Same Day,"Accessory, Accessory",83.67
295,17174,10,4,Completed,PayPal,6291.28,786.41,8,2024-09-19,Standard,"Accessory, Accessory, Impulse Item",90.55
296,8983,5,3,Completed,Paypal,844.83,844.83,1,2024-09-19,Overnight,"Extended Warranty,Impulse Item",80.79
297,11104,10,1,Cancelled,Credit Card,1572.82,786.41,2,2024-09-19,Same Day,Extended Warranty,47.66
298,18982,10,1,Completed,Bank Transfer,1572.82,786.41,2,2024-09-19,Standard,"Extended Warranty, Impulse Item",96.73
299,7776,4,3,Completed,Debit Card,494.06,247.03,2,2024-09-19,Express,"Extended Warranty,Impulse Item",93.39
300,4663,3,5,Completed,Cash,103.75,20.75,5,2024-09-19,Standard,"Impulse Item,Accessory",47.65
301,18403,9,2,Completed,Credit Card,2757.0,459.5,6,2024-09-19,Standard,,0.0
302,1480,5,3,Cancelled,Credit Card,7603.47,844.83,9,2024-09-19,Express,,0.0
303,11162,8,5,Completed,Bank Transfer,5698.4,1139.68,5,2024-09-19,Standard,,0.0
304,16130,8,5,Cancelled,Bank Transfer,5698.4,1139.68,5,2024-09-19,Standard,,0.0
305,13439,8,5,Completed,Bank Transfer,5698.4,1139.68,5,2024-09-19,Standard,,0.0
306,5169,4,3,Completed,Credit Card,1976.24,247.03,8,2024-09-19,Express,,0.0
307,2396,4,3,Completed,Debit Card,494.06,247.03,2,2024-09-19,Overnight,"Accessory,Impulse Item",59.41
308,7025,5,3,Completed,Cash,2534.49,844.83,3,2024-09-18,Express,"Extended Warranty,Extended Warranty",91.71
309,13715,8,1,Cancelled,PayPal,5698.4,1139.68,5,2024-09-18,Standard,,0.0
310,17141,2,2,Completed,Bank Transfer,6068.88,674.32,9,2024-09-18,Same Day,"Accessory, Accessory, Extended Warranty",251.53
311,15259,10,2,Completed,Credit Card,7077.69,786.41,9,2024-09-18,Expedited,Extended Warranty,98.23
312,6986,7,3,Cancelled,Credit Card,2319.8,463.96,5,2024-09-18,Standard,"Extended Warranty,Extended Warranty",31.8
313,7662,5,3,Completed,Debit Card,2534.49,844.83,3,2024-09-18,Overnight,,0.0
314,19605,9,1,Cancelled,Bank Transfer,4595.0,459.5,10,2024-09-18,Expedited,Extended Warranty,42.51
315,12687,9,2,Completed,Credit Card,3676.0,459.5,8,2024-09-18,Same Day,,0.0
316,6320,4,3,Completed,Paypal,741.09,247.03,3,2024-09-18,Overnight,,0.0
317,18784,9,4,Completed,PayPal,1838.0,459.5,4,2024-09-18,Standard,Extended Warranty,40.83
318,8310,3,5,Cancelled,Paypal,207.5,20.75,10,2024-09-18,Express,"Impulse Item,Accessory",71.05
319,12865,1,3,Completed,Credit Card,2167.08,361.18,6,2024-09-18,Same Day,"Extended Warranty, Accessory, Accessory",214.49
320,5350,6,2,Completed,Paypal,2373.57,791.19,3,2024-09-18,Overnight,Impulse Item,20.99
321,7932,7,3,Completed,Debit Card,927.92,463.96,2,2024-09-18,Standard,"Impulse Item,Impulse Item",57.41
322,17780,8,4,Completed,Bank Transfer,9117.44,1139.68,8,2024-09-18,Standard,,0.0
323,18703,1,1,Completed,PayPal,2889.44,361.18,8,2024-09-18,Same Day,"Extended Warranty, Extended Warranty",151.91
324,7434,4,3,Completed,Debit Card,247.03,247.03,1,2024-09-18,Standard,"Accessory,Accessory",34.26
325,13549,1,3,Cancelled,Bank Transfer,1444.72,361.18,4,2024-09-18,Expedited,Impulse Item,92.54
326,15879,9,2,Completed,Bank Transfer,1838.0,459.5,4,2024-09-18,Standard,"Extended Warranty, Extended Warranty, Impulse Item",163.62
327,4236,3,5,Completed,Credit Card,20.75,20.75,1,2024-09-18,Express,"Extended Warranty,Impulse Item,Extended Warranty",78.83
328,17883,1,2,Completed,PayPal,2167.08,361.18,6,2024-09-18,Standard,,0.0
329,14052,10,3,Completed,Bank Transfer,7077.69,786.41,9,2024-09-18,Standard,,0.0
330,5283,5,3,Completed,Paypal,844.83,844.83,1,2024-09-18,Standard,"Impulse Item,Accessory",63.85
331,6969,4,3,Completed,Credit Card,1976.24,247.03,8,2024-09-18,Express,"Extended Warranty,Extended Warranty",79.42
332,12884,8,1,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-09-18,Standard,Extended Warranty,34.7
333,2134,7,3,Completed,Paypal,2319.8,463.96,5,2024-09-18,Overnight,"Accessory,Impulse Item,Accessory",89.44
334,19529,9,4,Cancelled,Credit Card,919.0,459.5,2,2024-09-18,Same Day,,0.0
335,4441,3,5,Completed,Debit Card,20.75,20.75,1,2024-09-18,Standard,"Accessory,Accessory",47.65
336,12244,8,2,Completed,Credit Card,3419.04,1139.68,3,2024-09-18,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",210.31
337,11444,10,5,Cancelled,PayPal,786.41,786.41,1,2024-09-18,Standard,Accessory,86.52
338,1601,5,3,Cancelled,Cash,4224.15,844.83,5,2024-09-18,Standard,,0.0
339,19909,10,1,Completed,PayPal,1572.82,786.41,2,2024-09-18,Expedited,"Accessory, Extended Warranty",76.34
340,17915,10,5,Completed,Bank Transfer,2359.23,786.41,3,2024-09-18,Standard,"Extended Warranty, Extended Warranty, Impulse Item",119.1
341,13081,1,3,Cancelled,Credit Card,2528.26,361.18,7,2024-09-18,Expedited,,0.0
342,13673,2,2,Cancelled,Credit Card,3371.6,674.32,5,2024-09-18,Same Day,"Extended Warranty, Impulse Item",142.66
343,7551,4,3,Completed,Cash,247.03,247.03,1,2024-09-18,Standard,"Impulse Item,Extended Warranty,Accessory",95.56
344,3782,3,5,Completed,Cash,62.25,20.75,3,2024-09-18,Standard,"Extended Warranty,Impulse Item",13.76
345,1183,4,3,Cancelled,Paypal,247.03,247.03,1,2024-09-18,Standard,,0.0
346,5685,7,3,Completed,Debit Card,3711.68,463.96,8,2024-09-18,Overnight,"Accessory,Accessory",76.94
347,3197,5,3,Completed,Paypal,6758.64,844.83,8,2024-09-18,Overnight,Extended Warranty,19.38
348,14836,2,4,Cancelled,Credit Card,6743.2,674.32,10,2024-09-18,Expedited,"Impulse Item, Impulse Item, Impulse Item",102.09
349,6077,3,5,Completed,Debit Card,207.5,20.75,10,2024-09-18,Standard,,0.0
350,15212,9,3,Cancelled,PayPal,3216.5,459.5,7,2024-09-18,Same Day,"Extended Warranty, Extended Warranty",67.84
351,14236,9,2,Completed,Bank Transfer,4135.5,459.5,9,2024-09-18,Standard,,0.0
352,11318,8,3,Cancelled,Credit Card,9117.44,1139.68,8,2024-09-18,Same Day,"Impulse Item, Impulse Item",108.99
353,6715,5,3,Cancelled,Cash,6758.64,844.83,8,2024-09-18,Overnight,"Impulse Item,Extended Warranty,Impulse Item",102.1
354,1695,6,2,Completed,Debit Card,7120.71,791.19,9,2024-09-18,Overnight,,0.0
355,1909,7,3,Cancelled,Cash,1391.88,463.96,3,2024-09-18,Express,"Extended Warranty,Impulse Item",54.21
356,2076,4,3,Cancelled,Debit Card,1976.24,247.03,8,2024-09-18,Standard,"Accessory,Impulse Item",33.49
357,12597,8,2,Completed,PayPal,2279.36,1139.68,2,2024-09-18,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",122.74
358,15656,10,5,Completed,Bank Transfer,3932.05,786.41,5,2024-09-18,Expedited,Extended Warranty,10.46
359,16179,2,2,Completed,Credit Card,1348.64,674.32,2,2024-09-18,Standard,,0.0
360,14569,10,3,Cancelled,Credit Card,786.41,786.41,1,2024-09-18,Standard,,0.0
361,13162,1,3,Completed,Credit Card,3611.8,361.18,10,2024-09-18,Standard,"Impulse Item, Impulse Item",86.2
362,8989,3,5,Cancelled,Credit Card,103.75,20.75,5,2024-09-18,Overnight,"Accessory,Extended Warranty,Impulse Item",101.66
363,17272,9,5,Cancelled,PayPal,919.0,459.5,2,2024-09-18,Expedited,,0.0
364,17422,1,2,Completed,PayPal,1805.9,361.18,5,2024-09-18,Standard,"Extended Warranty, Extended Warranty",78.81
365,3659,6,2,Completed,Paypal,4747.14,791.19,6,2024-09-18,Express,,0.0
366,1803,3,5,Completed,Cash,166.0,20.75,8,2024-09-18,Express,,0.0
367,7525,4,3,Completed,Credit Card,1729.21,247.03,7,2024-09-18,Standard,,0.0
368,5020,3,5,Completed,Paypal,124.5,20.75,6,2024-09-18,Standard,"Accessory,Impulse Item",46.87
369,8039,4,3,Completed,Cash,741.09,247.03,3,2024-09-18,Express,Impulse Item,39.76
370,13579,10,1,Completed,Bank Transfer,5504.87,786.41,7,2024-09-18,Expedited,"Extended Warranty, Accessory, Impulse Item",173.21
371,12666,8,1,Completed,PayPal,10257.12,1139.68,9,2024-09-18,Expedited,,0.0
372,8488,4,3,Cancelled,Paypal,1976.24,247.03,8,2024-09-18,Standard,Extended Warranty,26.45
373,4064,6,2,Completed,Cash,791.19,791.19,1,2024-09-18,Express,,0.0
374,11175,8,2,Cancelled,PayPal,2279.36,1139.68,2,2024-09-18,Standard,Extended Warranty,20.66
375,13184,10,5,Cancelled,Credit Card,6291.28,786.41,8,2024-09-18,Expedited,Impulse Item,23.45
376,15198,1,5,Completed,PayPal,361.18,361.18,1,2024-09-18,Expedited,Impulse Item,34.57
377,18715,9,5,Cancelled,Bank Transfer,3676.0,459.5,8,2024-09-18,Expedited,"Impulse Item, Extended Warranty, Impulse Item",126.98
378,2745,7,3,Completed,Credit Card,2783.76,463.96,6,2024-09-18,Overnight,Extended Warranty,45.08
379,6845,7,3,Cancelled,Credit Card,1391.88,463.96,3,2024-09-18,Express,,0.0
380,16036,9,4,Completed,Bank Transfer,459.5,459.5,1,2024-09-18,Expedited,"Impulse Item, Extended Warranty",89.07
381,3013,5,3,Cancelled,Cash,1689.66,844.83,2,2024-09-18,Overnight,"Extended Warranty,Accessory",43.55
382,6719,3,5,Completed,Credit Card,103.75,20.75,5,2024-09-18,Standard,,0.0
383,7773,4,3,Completed,Credit Card,247.03,247.03,1,2024-09-17,Standard,"Extended Warranty,Extended Warranty,Impulse Item",82.04
384,15609,9,4,Completed,Bank Transfer,459.5,459.5,1,2024-09-17,Expedited,"Accessory, Accessory, Impulse Item",162.62
385,3737,6,2,Completed,Cash,5538.33,791.19,7,2024-09-17,Express,"Extended Warranty,Extended Warranty",34.64
386,18767,10,2,Cancelled,Credit Card,7077.69,786.41,9,2024-09-17,Standard,"Extended Warranty, Extended Warranty",86.66
387,3727,7,3,Cancelled,Debit Card,463.96,463.96,1,2024-09-17,Standard,"Impulse Item,Accessory,Impulse Item",53.27
388,1411,6,2,Cancelled,Paypal,3955.95,791.19,5,2024-09-17,Standard,Impulse Item,18.6
389,15386,2,2,Completed,Credit Card,5394.56,674.32,8,2024-09-17,Same Day,"Impulse Item, Impulse Item",169.11
390,19204,8,5,Completed,Bank Transfer,2279.36,1139.68,2,2024-09-17,Same Day,"Accessory, Impulse Item, Impulse Item",171.72
391,18832,2,5,Cancelled,Credit Card,2697.28,674.32,4,2024-09-17,Standard,"Impulse Item, Extended Warranty",141.44
392,8807,6,2,Completed,Credit Card,791.19,791.19,1,2024-09-17,Express,"Accessory,Extended Warranty",81.16
393,18143,10,4,Cancelled,Credit Card,4718.46,786.41,6,2024-09-17,Expedited,Impulse Item,19.5
394,13358,8,4,Cancelled,Credit Card,9117.44,1139.68,8,2024-09-17,Same Day,"Accessory, Impulse Item",106.18
395,18373,10,4,Cancelled,Bank Transfer,7077.69,786.41,9,2024-09-17,Standard,"Extended Warranty, Extended Warranty, Impulse Item",186.0
396,11430,8,2,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-09-17,Standard,Impulse Item,79.64
397,16836,2,1,Completed,Bank Transfer,3371.6,674.32,5,2024-09-17,Same Day,"Extended Warranty, Impulse Item",117.1
398,5911,7,3,Completed,Paypal,1391.88,463.96,3,2024-09-17,Overnight,,0.0
399,15356,1,3,Completed,Credit Card,361.18,361.18,1,2024-09-17,Standard,,0.0
400,8984,6,2,Cancelled,Debit Card,3955.95,791.19,5,2024-09-17,Standard,"Impulse Item,Impulse Item,Impulse Item",96.22
401,11612,2,3,Cancelled,Credit Card,4720.24,674.32,7,2024-09-17,Standard,"Extended Warranty, Extended Warranty",53.56
402,18156,10,2,Completed,PayPal,7077.69,786.41,9,2024-09-17,Standard,,0.0
403,14647,10,4,Cancelled,Credit Card,5504.87,786.41,7,2024-09-17,Expedited,,0.0
404,11313,8,1,Cancelled,Credit Card,11396.8,1139.68,10,2024-09-17,Same Day,"Accessory, Accessory",145.14
405,7745,5,3,Cancelled,Cash,1689.66,844.83,2,2024-09-17,Overnight,,0.0
406,19671,8,1,Cancelled,Credit Card,9117.44,1139.68,8,2024-09-17,Expedited,"Accessory, Accessory, Impulse Item",253.11
407,2150,4,3,Completed,Credit Card,1729.21,247.03,7,2024-09-17,Overnight,Impulse Item,6.77
408,11050,10,4,Cancelled,Credit Card,7864.1,786.41,10,2024-09-17,Expedited,,0.0
409,9880,6,2,Cancelled,Debit Card,791.19,791.19,1,2024-09-17,Standard,Extended Warranty,42.1
410,6914,5,3,Completed,Paypal,8448.3,844.83,10,2024-09-17,Standard,"Accessory,Extended Warranty,Accessory",42.36
411,17862,1,1,Cancelled,PayPal,361.18,361.18,1,2024-09-17,Standard,,0.0
412,4013,7,3,Completed,Debit Card,3711.68,463.96,8,2024-09-17,Standard,,0.0
413,15878,8,3,Completed,Bank Transfer,9117.44,1139.68,8,2024-09-17,Standard,,0.0
414,6457,4,3,Completed,Paypal,2470.3,247.03,10,2024-09-17,Standard,,0.0
415,9700,3,5,Completed,Cash,83.0,20.75,4,2024-09-17,Standard,"Extended Warranty,Accessory",72.01
416,18594,1,5,Cancelled,Credit Card,3611.8,361.18,10,2024-09-17,Same Day,"Impulse Item, Accessory, Impulse Item",198.16
417,7389,4,3,Completed,Credit Card,1482.18,247.03,6,2024-09-17,Standard,"Extended Warranty,Extended Warranty,Impulse Item",71.13
418,17615,10,4,Completed,PayPal,7077.69,786.41,9,2024-09-17,Expedited,,0.0
419,12990,1,1,Cancelled,Bank Transfer,722.36,361.18,2,2024-09-17,Expedited,,0.0
420,8617,5,3,Cancelled,Credit Card,6758.64,844.83,8,2024-09-17,Standard,"Accessory,Impulse Item",65.99
421,6831,5,3,Cancelled,Debit Card,8448.3,844.83,10,2024-09-17,Express,"Impulse Item,Impulse Item",71.22
422,5040,7,3,Cancelled,Credit Card,2319.8,463.96,5,2024-09-17,Express,"Impulse Item,Impulse Item",32.06
423,12367,10,1,Cancelled,PayPal,7077.69,786.41,9,2024-09-17,Standard,Accessory,48.66
424,14153,8,4,Completed,PayPal,10257.12,1139.68,9,2024-09-17,Same Day,"Extended Warranty, Impulse Item",98.44
425,17247,9,3,Cancelled,Bank Transfer,459.5,459.5,1,2024-09-17,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",134.52
426,17285,1,4,Completed,Credit Card,361.18,361.18,1,2024-09-17,Same Day,,0.0
427,14784,8,1,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-09-17,Expedited,"Impulse Item, Extended Warranty",86.66
428,18036,9,1,Completed,Credit Card,1838.0,459.5,4,2024-09-17,Standard,Accessory,31.31
429,12280,10,3,Cancelled,PayPal,5504.87,786.41,7,2024-09-17,Expedited,Impulse Item,62.51
430,9538,6,2,Cancelled,Cash,7911.9,791.19,10,2024-09-17,Overnight,"Impulse Item,Impulse Item,Impulse Item",80.32
431,12302,9,3,Completed,PayPal,2757.0,459.5,6,2024-09-17,Standard,,0.0
432,14772,8,5,Cancelled,Bank Transfer,2279.36,1139.68,2,2024-09-17,Standard,"Extended Warranty, Accessory",86.7
433,15748,10,2,Cancelled,Credit Card,4718.46,786.41,6,2024-09-17,Expedited,"Extended Warranty, Accessory, Impulse Item",164.15
434,4015,6,2,Completed,Credit Card,5538.33,791.19,7,2024-09-17,Express,,0.0
435,15634,1,1,Completed,Bank Transfer,1805.9,361.18,5,2024-09-17,Expedited,,0.0
436,7034,7,3,Completed,Paypal,4175.64,463.96,9,2024-09-17,Express,"Accessory,Extended Warranty,Accessory",94.41
437,4044,4,3,Completed,Credit Card,1482.18,247.03,6,2024-09-17,Overnight,"Extended Warranty,Extended Warranty",62.56
438,8546,4,3,Completed,Credit Card,494.06,247.03,2,2024-09-17,Standard,"Accessory,Extended Warranty,Impulse Item",59.9
439,13078,2,1,Completed,PayPal,2697.28,674.32,4,2024-09-17,Expedited,"Extended Warranty, Accessory",116.18
440,14983,8,1,Completed,PayPal,7977.76,1139.68,7,2024-09-17,Expedited,,0.0
441,5181,4,3,Cancelled,Paypal,2223.27,247.03,9,2024-09-17,Express,"Extended Warranty,Impulse Item",26.97
442,1175,7,3,Completed,Credit Card,3247.72,463.96,7,2024-09-17,Express,"Extended Warranty,Accessory,Extended Warranty",108.15
443,17992,1,4,Completed,Credit Card,1083.54,361.18,3,2024-09-17,Same Day,"Extended Warranty, Accessory",175.9
444,14058,9,5,Completed,Bank Transfer,3216.5,459.5,7,2024-09-17,Expedited,"Impulse Item, Impulse Item, Accessory",224.0
445,12569,10,5,Completed,PayPal,4718.46,786.41,6,2024-09-17,Same Day,"Accessory, Impulse Item",56.82
446,19081,10,4,Cancelled,Bank Transfer,5504.87,786.41,7,2024-09-17,Standard,"Accessory, Impulse Item, Impulse Item",111.66
447,19905,2,3,Completed,Credit Card,4045.92,674.32,6,2024-09-17,Expedited,"Accessory, Accessory, Accessory",190.67
448,15776,1,2,Completed,Credit Card,722.36,361.18,2,2024-09-17,Expedited,,0.0
449,8400,6,2,Completed,Paypal,5538.33,791.19,7,2024-09-17,Standard,"Accessory,Accessory",23.7
450,8498,5,3,Cancelled,Cash,3379.32,844.83,4,2024-09-16,Overnight,,0.0
451,12341,9,3,Completed,Credit Card,3676.0,459.5,8,2024-09-16,Expedited,Impulse Item,12.1
452,12407,10,1,Cancelled,Bank Transfer,6291.28,786.41,8,2024-09-16,Expedited,Impulse Item,29.07
453,9439,5,3,Completed,Cash,1689.66,844.83,2,2024-09-16,Overnight,,0.0
454,18178,10,2,Completed,Credit Card,5504.87,786.41,7,2024-09-16,Expedited,Accessory,99.1
455,17569,8,4,Cancelled,Credit Card,9117.44,1139.68,8,2024-09-16,Standard,,0.0
456,2589,6,2,Completed,Credit Card,7120.71,791.19,9,2024-09-16,Express,"Impulse Item,Impulse Item,Accessory",93.92
457,12545,2,2,Completed,Bank Transfer,4045.92,674.32,6,2024-09-16,Same Day,,0.0
458,1878,4,3,Completed,Credit Card,494.06,247.03,2,2024-09-16,Express,"Accessory,Extended Warranty,Accessory",83.53
459,9768,6,2,Cancelled,Cash,2373.57,791.19,3,2024-09-16,Standard,,0.0
