Customer ID,Age,Gender,Loyalty Member
14623,77,Female,No
3738,44,Male,No
14906,59,Male,No
17715,59,Female,No
7240,62,Male,Yes
16201,51,Male,Yes
3225,47,Male,Yes
6015,25,Male,No
16667,54,Male,No
19568,60,Female,No
15759,39,Female,No
16068,19,Male,Yes
15672,79,Male,No
6638,44,Male,No
16070,71,Male,Yes
1907,18,Female,No
6647,79,Female,Yes
15538,79,Female,No
18635,80,Male,No
16095,35,Female,Yes
5936,22,Male,Yes
7190,65,Female,No
14359,35,Female,Yes
14420,55,Male,No
14465,42,Male,No
15812,25,Male,No
11271,40,Male,No
11581,53,Female,No
6345,73,Female,No
14303,28,Male,No
15935,78,Female,No
11105,48,Female,Yes
13743,28,Male,No
15902,73,Male,Yes
16283,43,Female,No
16278,19,Female,No
19257,38,Female,No
6691,18,Male,No
6913,60,Female,No
9189,23,Male,No
3085,35,Male,No
18548,61,Female,No
2880,43,Female,No
2297,61,Female,No
12471,62,Male,No
1883,75,Female,No
17403,39,Male,No
8575,39,Female,Yes
11867,39,Male,No
6642,40,Female,No
11870,39,Female,No
6064,42,Female,Yes
13664,72,Female,No
17265,35,Female,No
2337,65,Male,No
13283,41,Female,No
18882,41,Female,No
6488,22,Male,No
16211,80,Male,Yes
12052,43,Male,Yes
13303,79,Female,No
14774,27,Female,No
9968,30,Male,No
13827,26,Female,No
19049,42,Male,No
15349,43,Male,No
1236,55,Male,No
13840,42,Female,No
8183,39,Male,No
8289,43,Female,Yes
3590,45,Male,Yes
8326,21,Male,No
18283,22,Male,No
17641,21,Male,No
16611,28,Male,No
3670,53,Female,No
14435,58,Male,No
7630,70,Female,No
14208,40,Male,No
9872,45,Female,No
2496,55,Female,No
12953,76,Female,No
13412,47,Male,No
13037,25,Female,Yes
9892,24,Female,No
15738,55,Male,Yes
14391,75,Male,No
13616,65,Female,No
5496,75,Male,No
16556,50,Female,No
4271,52,Female,Yes
1039,53,Female,No
1302,46,Male,No
18950,71,Male,No
18050,71,Female,Yes
14057,79,Female,No
16269,73,Male,No
8318,19,Female,Yes
19491,30,Female,No
13217,28,Female,No
17819,47,Male,No
18080,66,Female,Yes
19798,49,Male,No
14066,27,Female,Yes
18620,18,Female,No
17678,27,Female,No
1938,75,Female,Yes
15796,24,Male,No
13094,42,Male,Yes
12534,61,Male,Yes
19437,22,Male,Yes
4837,49,Female,No
15175,32,Male,No
19291,65,Female,No
4189,77,Female,No
18925,32,Male,No
9819,76,Female,No
18931,57,Female,No
19468,62,Male,No
12375,65,Female,Yes
9401,61,Female,Yes
15133,56,Female,Yes
5145,76,Male,No
11019,76,Male,No
15216,31,Female,Yes
12710,53,Male,No
18527,51,Male,Yes
15802,77,Male,No
19794,25,Female,No
19628,39,Female,Yes
14308,77,Female,No
19563,46,Male,Yes
13718,36,Male,No
12066,51,Male,No
5290,49,Female,Yes
11280,53,Female,No
14339,39,Female,Yes
18249,43,Female,No
11962,77,Male,No
8833,35,Female,No
15596,66,Female,Yes
14646,58,Female,No
13397,38,Male,No
13257,75,Female,No
8968,52,Female,No
18318,33,Female,No
2856,71,Male,No
16766,76,Male,No
7765,55,Female,No
11606,19,Male,No
13280,68,Female,No
19629,54,Male,Yes
11687,68,Male,Yes
9088,69,Male,No
1606,29,Female,No
19300,50,Female,No
9529,63,Female,Yes
13000,72,Male,No
18685,23,Male,No
3619,62,Male,No
7092,45,Female,Yes
1882,77,Male,No
8839,27,Male,No
7684,55,Male,Yes
11527,37,Male,No
1797,67,Male,No
11326,55,Female,No
8465,77,Female,Yes
2447,40,Female,Yes
12530,60,Female,No
13556,51,Female,No
13898,48,Male,No
8127,24,Male,No
4584,38,Male,No
9163,23,Female,No
18314,52,Male,No
19701,25,Female,No
14200,62,Male,Yes
17810,64,Female,No
11734,77,Female,No
7098,61,Female,Yes
3154,72,Male,No
13712,27,Male,No
4017,29,Female,No
14056,37,Male,No
14100,50,Female,No
5245,53,Female,No
18844,46,Female,No
17248,67,Male,Yes
19830,23,Male,No
3957,67,Female,No
1311,23,Female,Yes
11210,56,Male,Yes
14517,57,Female,Yes
19197,41,Male,No
13290,27,Female,No
8049,67,Female,Yes
9341,44,Female,No
9249,39,Female,No
16193,51,Female,No
15444,47,Male,No
13340,80,Male,No
6908,39,Female,No
16429,73,Male,No
18528,59,Female,No
14025,24,Female,No
6905,52,Male,Yes
6955,64,Female,No
4310,30,Female,No
5735,21,Female,No
12808,60,Male,Yes
11557,69,Male,No
13994,18,Female,No
16777,22,Female,No
12995,37,Male,Yes
4497,63,Male,No
7021,75,Male,No
16650,45,Female,No
9815,42,Male,No
9812,22,Female,No
7167,27,Male,No
12902,52,Male,No
14402,48,Female,No
18002,18,Male,No
11350,35,Female,No
4992,21,Female,Yes
19434,18,Male,No
18175,80,Female,No
12301,64,Male,No
1677,78,Male,No
13857,31,Male,No
9183,67,Male,Yes
17392,42,Female,Yes
11890,36,Male,No
16978,33,Male,Yes
8612,34,Male,No
6609,49,Female,No
17277,65,Female,No
14250,40,Female,No
9998,68,Female,Yes
13676,21,Female,No
1884,26,Male,No
3751,59,Female,No
15766,31,Male,Yes
6399,33,Male,No
11417,47,Female,No
8912,30,Female,No
7460,18,Male,No
19513,38,Female,No
16111,67,Male,No
6472,18,Male,Yes
19887,66,Female,No
17956,53,Female,No
8354,67,Male,No
15466,49,Male,Yes
5026,22,Female,Yes
7458,41,Female,No
18130,69,Female,No
4343,56,Female,No
5843,57,Male,No
15033,66,Male,No
18442,56,Male,No
15897,31,Female,No
5045,57,Female,No
5532,45,Female,Yes
7690,45,Male,No
18208,61,Female,Yes
16887,39,Male,No
18911,69,Male,Yes
17601,19,Male,No
4665,31,Male,No
16909,54,Male,No
2770,31,Male,Yes
3499,76,Male,No
7164,53,Female,No
17887,71,Female,No
16933,60,Female,No
17690,18,Male,No
15200,44,Male,No
15427,49,Male,Yes
18539,23,Male,No
15510,42,Male,Yes
15849,75,Male,Yes
4891,54,Male,Yes
5724,80,Female,No
11000,58,Female,No
13683,33,Male,No
12770,23,Female,No
2293,75,Male,No
12138,43,Female,No
1811,60,Male,No
1025,77,Male,No
14682,53,Male,No
14466,73,Female,Yes
19212,45,Female,No
14553,49,Female,No
13031,55,Male,No
11286,47,Male,No
11409,62,Female,No
9829,45,Male,No
14868,40,Female,Yes
2053,65,Male,No
11461,65,Male,No
11267,24,Female,No
19520,32,Male,No
13473,30,Male,Yes
12261,70,Male,No
19251,31,Male,No
2386,31,Male,No
14059,67,Male,No
11657,70,Male,No
12101,32,Female,No
12465,55,Male,Yes
13089,27,Female,No
19237,75,Male,Yes
8770,39,Male,No
8948,41,Female,No
11759,57,Male,No
13464,40,Male,No
3926,49,Male,No
16115,43,Male,No
15142,29,Male,Yes
16265,78,Male,No
16531,23,Male,No
15840,45,Female,Yes
12116,68,Male,No
18104,40,Male,Yes
8734,60,Male,No
12259,67,Male,Yes
16422,30,Female,No
3388,75,Female,No
16394,22,Male,No
3410,64,Female,No
8573,36,Female,No
6241,54,Female,No
1728,78,Female,No
12404,30,Male,Yes
12617,40,Female,No
15845,54,Male,No
14140,33,Male,No
3440,38,Male,No
13792,26,Female,No
2333,79,Male,No
4550,77,Male,No
3444,43,Female,Yes
9781,50,Male,No
15367,76,Male,No
18965,76,Male,No
7614,73,Male,Yes
14277,67,Male,No
5846,37,Male,Yes
5543,47,Female,No
15648,38,Female,No
19614,18,Male,Yes
11511,56,Male,No
4378,63,Female,Yes
12874,24,Male,No
14978,20,Female,No
19603,20,Female,No
5779,30,Male,No
11999,21,Female,No
15696,43,Female,No
19761,38,Female,No
7268,27,Male,No
16790,49,Male,No
3684,61,Female,No
5303,26,Male,No
15013,37,Male,No
11435,20,Male,Yes
5742,53,Female,No
14106,56,Male,No
18199,48,Female,No
11791,74,Female,Yes
9579,63,Female,Yes
16818,25,Female,No
3624,27,Female,Yes
12389,78,Male,No
1250,32,Female,No
4026,64,Female,No
9301,73,Female,No
18572,39,Male,No
5755,56,Male,No
12479,79,Male,No
5610,48,Male,No
3402,35,Male,No
17076,71,Female,No
2200,52,Male,No
12351,35,Female,No
17221,65,Male,No
16353,52,Female,Yes
7786,62,Female,No
16555,79,Male,No
5294,47,Male,Yes
17064,77,Female,No
2303,73,Male,Yes
19309,73,Female,No
9441,42,Male,No
12204,62,Male,Yes
19551,50,Male,No
5504,26,Female,No
18316,65,Male,No
14149,45,Female,No
9011,53,Male,No
9017,51,Male,No
2841,44,Male,No
8741,76,Male,No
2955,78,Male,No
15383,18,Male,No
18293,72,Male,Yes
19627,34,Female,No
17969,44,Female,No
18853,59,Male,Yes
8319,23,Male,Yes
17926,70,Male,No
9778,60,Male,No
8486,34,Female,Yes
9762,59,Female,No
3161,74,Male,No
19996,27,Female,No
4418,42,Female,No
19037,79,Female,No
12691,54,Male,No
18468,79,Male,No
13780,45,Male,No
12890,32,Female,No
2453,23,Female,No
8605,48,Female,No
15116,23,Male,Yes
4340,65,Female,No
9978,69,Male,No
16222,28,Male,Yes
8359,61,Female,No
15115,28,Male,Yes
2688,34,Female,Yes
16925,71,Male,No
6531,74,Male,No
7961,78,Male,No
6645,56,Male,No
13484,41,Male,No
18600,50,Male,No
15873,28,Male,Yes
5324,59,Male,No
5025,21,Female,No
2442,29,Male,Yes
19275,44,Male,Yes
17079,31,Female,No
13802,25,Female,No
4458,76,Male,No
11378,40,Male,No
17840,36,Male,No
19691,28,Female,Yes
16506,68,Female,No
12748,58,Female,No
3922,28,Female,No
12754,42,Female,No
16456,29,Male,No
19417,54,Female,No
9415,60,Female,No
18841,37,Female,No
14861,34,Female,No
17320,43,Female,Yes
17624,50,Male,Yes
11144,37,Female,No
11878,56,Male,Yes
11258,36,Female,No
11699,20,Male,No
16812,47,Male,No
7709,77,Male,Yes
5652,26,Female,No
3349,43,Female,Yes
12507,18,Female,No
3679,66,Male,No
4906,45,Male,No
14485,31,Male,Yes
4637,44,Male,No
8262,24,Female,No
17535,22,Male,No
16971,62,Male,No
16672,33,Female,No
9969,75,Male,No
3471,23,Female,No
3584,66,Female,No
14814,40,Female,No
9918,78,Female,No
8439,80,Male,No
3407,80,Male,No
7886,62,Female,No
8978,73,Male,No
19426,42,Female,No
6654,76,Male,Yes
4276,60,Male,No
13945,72,Female,No
17175,79,Male,No
2786,65,Female,No
11463,23,Male,No
14038,46,Female,Yes
2552,63,Female,Yes
11567,18,Female,No
5231,40,Male,No
13981,37,Male,Yes
4270,26,Female,No
18335,20,Male,Yes
6307,50,Male,No
19619,28,Female,Yes
3592,68,Female,No
15359,32,Male,No
14304,34,Female,No
17537,45,Female,No
4347,19,Female,Yes
1928,29,Male,Yes
2727,25,Male,No
12766,36,Male,No
3282,53,Male,No
13185,31,Female,No
8480,42,Female,No
13183,35,Female,No
13179,46,Male,No
15860,60,Male,No
14332,64,Male,Yes
6692,31,Male,No
9125,32,Female,No
12410,58,Female,No
1125,46,Male,No
6550,52,Male,No
13143,63,Female,No
12366,54,Female,No
15663,38,Male,No
7342,34,Male,Yes
5337,32,Female,Yes
2286,32,Female,No
12235,48,Male,No
1309,40,Male,No
17909,73,Male,No
19380,66,Female,No
19673,18,Male,No
13778,56,Female,No
15460,35,Female,No
13193,48,Female,No
2550,24,Female,No
16943,64,Female,Yes
2196,32,Male,No
11986,49,Female,No
3577,47,Male,No
16645,42,Female,No
18651,28,Male,No
6747,51,Male,No
5394,21,Female,Yes
18126,46,Female,No
14530,20,Female,No
14598,24,Male,No
2846,78,Female,No
14579,63,Male,No
13537,58,Male,Yes
17852,32,Female,No
7491,54,Male,No
16089,58,Female,No
18711,25,Male,No
13872,22,Female,No
13159,40,Male,No
16771,49,Female,No
4151,19,Female,No
3432,25,Female,Yes
19532,73,Male,Yes
15268,46,Female,No
18011,71,Male,No
12905,54,Male,No
11710,35,Male,No
5569,23,Male,No
17425,71,Male,No
6407,20,Female,Yes
8649,31,Male,Yes
11122,27,Male,No
19078,71,Female,No
4773,54,Male,No
17975,32,Female,Yes
19359,77,Male,No
11163,68,Female,Yes
19368,55,Male,No
6326,66,Female,No
11742,59,Male,No
19492,70,Female,Yes
18075,21,Female,No
1860,37,Female,No
3183,47,Male,Yes
7445,41,Female,No
3186,25,Male,Yes
14969,66,Female,Yes
5096,23,Female,No
12668,75,Male,Yes
2056,25,Female,No
14155,38,Female,Yes
13221,64,Female,No
11332,48,Male,Yes
7667,59,Male,No
1310,77,Male,No
13399,52,Female,No
14704,66,Female,Yes
1476,78,Male,No
5796,71,Male,No
5495,30,Female,Yes
16811,42,Female,No
14390,40,Male,No
11683,78,Male,No
15024,65,Male,Yes
5746,36,Female,Yes
4287,51,Male,No
5649,78,Male,No
2128,27,Male,No
6693,53,Male,Yes
7471,71,Male,Yes
16880,33,Male,No
11868,57,Male,No
3639,50,Female,Yes
13873,77,Female,No
14370,63,Female,Yes
1501,73,Female,Yes
17774,67,Female,No
12564,51,Male,Yes
5441,62,Male,No
19335,63,Male,No
13798,78,Female,Yes
19804,58,Male,Yes
1792,30,Male,No
17644,32,Male,No
12623,19,Female,Yes
7106,38,Female,Yes
16271,19,Male,No
16442,22,Female,No
3972,37,Female,Yes
16012,63,Male,No
7978,69,Male,Yes
12343,79,Male,No
19910,71,Female,No
12132,57,Female,Yes
16004,21,Female,Yes
8122,80,Male,Yes
2355,46,Male,Yes
17360,40,Female,No
1235,38,Female,No
17572,47,Female,No
1775,66,Female,No
15234,66,Male,No
6979,56,Male,Yes
13761,65,Male,No
1340,49,Male,Yes
16501,44,Female,No
13288,49,Male,Yes
11397,69,Male,No
8216,27,Female,No
11969,50,Male,No
12734,75,Male,No
11045,52,Female,No
12993,37,Female,No
13319,43,Male,No
3805,39,Male,No
6002,26,Male,No
7250,54,Male,No
16635,55,Female,No
19508,68,Male,No
16957,63,Female,No
3772,26,Female,No
15370,46,Male,No
3867,68,Male,Yes
17773,35,Male,No
17692,30,Female,No
5415,69,Male,Yes
12719,76,Male,No
16681,78,Male,No
1949,71,Male,No
7035,71,Female,No
14096,64,Female,No
11127,28,Male,No
5919,69,Female,No
7411,78,Male,No
14320,79,Female,No
15993,79,Male,No
11626,75,Female,No
16399,18,Male,Yes
9792,47,Male,No
15629,23,Female,No
5770,59,Female,No
2039,78,Female,No
16029,75,Female,No
11338,60,Male,No
13525,46,Male,No
6848,42,Male,No
11608,56,Female,Yes
7249,28,Female,No
3071,62,Female,No
16431,43,Male,No
3631,73,Male,No
7070,37,Male,Yes
5968,22,Female,Yes
11656,76,Male,Yes
16286,26,Female,No
15494,65,Female,No
15113,67,Female,No
19718,45,Male,No
17597,79,Male,No
14733,28,Female,No
1454,26,Female,No
19975,52,Female,No
8276,32,Female,Yes
12354,43,Female,Yes
1280,72,Male,No
14960,33,Male,No
5433,24,Male,No
4374,54,Male,No
18040,65,Female,No
5678,18,Male,No
17202,61,Female,Yes
12428,28,Female,Yes
12727,34,Male,Yes
11913,75,Male,No
12772,34,Female,No
2538,67,Female,No
12964,55,Female,No
13294,36,Male,No
15448,77,Female,No
18795,43,Male,No
9049,52,Male,No
5360,79,Male,Yes
2238,44,Female,No
13404,52,Female,No
11994,54,Female,No
18893,33,Female,No
1188,52,Male,Yes
9265,71,Female,No
17556,61,Female,No
8688,50,Female,No
12449,27,Male,No
15553,48,Female,No
16827,54,Male,No
2505,18,Male,Yes
17793,46,Male,No
18193,39,Male,Yes
19069,55,Female,No
8831,51,Male,No
11373,57,Male,No
1971,55,Female,No
6074,75,Male,No
14746,34,Male,Yes
4719,46,Male,No
5207,57,Male,No
12519,52,Male,No
3136,19,Male,No
8607,19,Female,Yes
4109,56,Male,No
17054,52,Female,No
4723,65,Male,No
12669,65,Female,No
17223,49,Male,No
4730,71,Male,No
15887,75,Female,No
9744,29,Female,No
15166,38,Female,No
8153,36,Female,No
18478,25,Male,No
17585,22,Female,No
6269,27,Female,No
16276,55,Male,No
19073,60,Male,No
17580,43,Male,No
15290,56,Male,No
4526,41,Female,No
12516,59,Female,No
11198,32,Male,No
12421,51,Female,No
2722,75,Female,No
8591,49,Male,No
11621,35,Female,No
14476,42,Female,Yes
19289,33,Male,Yes
18988,22,Male,No
5512,55,Female,No
9326,38,Male,No
16691,51,Male,No
19659,67,Female,No
16851,32,Male,No
5380,78,Female,No
5326,30,Female,No
19650,61,Female,No
18701,44,Male,Yes
17767,57,Male,No
13658,45,Female,No
15874,76,Male,No
15505,21,Male,No
17292,80,Female,No
2731,42,Female,No
15286,54,Female,Yes
5443,29,Male,No
14691,64,Male,No
4486,26,Male,Yes
7686,66,Female,No
4376,24,Female,No
12661,58,Male,No
16712,24,Male,Yes
1696,24,Female,No
15842,71,Male,Yes
18155,73,Male,No
9552,77,Male,No
1849,63,Male,No
15150,71,Female,No
16420,40,Male,No
17571,26,Female,No
14990,21,Male,Yes
11709,67,Male,Yes
9681,76,Female,Yes
17504,77,Male,No
16104,79,Male,Yes
16840,47,Male,No
9669,76,Male,No
14348,73,Female,No
18575,54,Male,No
3719,22,Female,No
19269,46,Female,No
7592,74,Female,Yes
4778,27,Female,No
17990,50,Female,No
19872,56,Male,No
15517,55,Male,No
8796,31,Female,No
5089,64,Female,No
14992,51,Female,No
16659,20,Female,Yes
16063,72,Male,No
9457,34,Female,No
17094,61,Male,No
8248,42,Male,No
13353,40,Male,No
11447,65,Female,No
15381,37,Male,No
18076,75,Male,No
3860,54,Female,No
7196,67,Male,No
2604,38,Female,No
15119,78,Female,No
6062,75,Male,No
13803,77,Male,No
19320,60,Male,No
17036,70,Male,No
13830,34,Female,No
11923,25,Female,Yes
19776,73,Female,No
1226,40,Female,No
14981,34,Female,No
14747,61,Male,No
14389,18,Male,Yes
9056,46,Female,No
1193,19,Female,No
19803,28,Female,No
18810,70,Male,No
14228,33,Female,Yes
9817,70,Male,Yes
7350,69,Female,No
14043,37,Female,Yes
9434,67,Female,No
3678,78,Male,No
15000,49,Female,No
18520,76,Female,No
5564,69,Male,No
9827,64,Female,No
16644,26,Female,No
17070,26,Female,No
14582,67,Female,No
4724,35,Male,No
13804,59,Male,No
9606,47,Male,No
9430,36,Male,No
1809,32,Male,No
7179,57,Female,No
18041,24,Male,No
13640,68,Female,No
9559,64,Female,No
7603,54,Female,Yes
11346,28,Female,No
17267,67,Male,No
18866,60,Male,No
18755,29,Female,No
14248,27,Female,No
9072,79,Female,No
15469,69,Female,No
19711,63,Female,Yes
2965,57,Female,No
6197,67,Female,No
18947,24,Female,Yes
18541,75,Female,Yes
1080,55,Female,No
18358,22,Male,Yes
1148,77,Female,No
19942,57,Male,No
9862,67,Male,No
12924,41,Male,No
2533,30,Male,No
4244,43,Female,No
8156,72,Male,No
17583,36,Female,No
8150,71,Male,No
19903,42,Female,Yes
17919,42,Female,No
9949,25,Male,Yes
9291,59,Female,No
14662,26,Male,No
15676,28,Female,No
7880,77,Female,No
3908,25,Female,No
11355,68,Female,No
16523,25,Male,Yes
12140,60,Female,No
16542,74,Female,No
17146,29,Female,No
5176,76,Male,Yes
16584,64,Male,No
19163,55,Male,No
2277,29,Male,No
14587,75,Female,No
15416,75,Male,Yes
9420,44,Female,No
3449,67,Female,No
5396,78,Female,No
2962,52,Male,Yes
16945,66,Male,No
9121,51,Female,No
7655,58,Female,No
16920,37,Male,No
16905,70,Female,No
14309,18,Male,No
14352,67,Male,No
16794,35,Female,No
18254,20,Male,No
3664,29,Male,No
19325,48,Male,No
14740,37,Female,No
3421,57,Male,No
3418,77,Male,No
7911,19,Female,No
16335,42,Female,No
16451,55,Female,No
11309,38,Female,No
2370,47,Male,Yes
15315,76,Female,No
5012,23,Female,Yes
8664,24,Female,No
6334,40,Male,Yes
2394,78,Female,No
12945,55,Female,Yes
13731,60,Male,No
13524,28,Male,Yes
12403,56,Female,No
11145,45,Female,Yes
11663,72,Female,No
12581,72,Male,No
19642,73,Female,Yes
17546,49,Female,No
16166,69,Female,No
3542,62,Male,No
11901,69,Female,No
3985,59,Female,No
3472,74,Female,No
12681,42,Male,No
6455,43,Female,No
16240,33,Male,No
16332,40,Female,No
18093,21,Male,No
12276,52,Male,Yes
11383,77,Female,No
5187,24,Male,Yes
17017,75,Female,Yes
12061,45,Male,Yes
18383,58,Male,Yes
12371,27,Male,No
13034,73,Female,Yes
12397,71,Male,No
17336,32,Male,No
11052,77,Male,No
16325,22,Female,No
15229,36,Male,No
9295,44,Female,No
7410,19,Male,No
8883,67,Male,No
7612,51,Male,No
18849,66,Male,No
9850,36,Female,No
14307,55,Female,No
18682,23,Male,No
15141,36,Female,No
19170,68,Female,No
14890,73,Male,No
15869,75,Male,No
2959,51,Male,Yes
18574,68,Male,No
14273,65,Female,No
9191,80,Male,No
8109,25,Female,No
1632,76,Male,No
1636,40,Male,No
14381,74,Female,No
15661,33,Female,No
12240,75,Male,No
16350,32,Male,No
3906,75,Female,No
16690,26,Male,No
13002,71,Female,No
11768,76,Male,No
11438,65,Female,No
8108,67,Male,No
19899,49,Male,No
13085,23,Female,No
4070,70,Male,No
2574,37,Male,Yes
1709,77,Male,No
19382,78,Male,No
14859,47,Male,Yes
15821,68,Male,Yes
15717,45,Male,No
6132,40,Female,No
12628,47,Female,No
14878,60,Female,No
11370,34,Female,No
9480,43,Female,No
4006,36,Male,Yes
15745,71,Male,Yes
3199,44,Male,No
17152,19,Female,No
9131,50,Male,No
15576,21,Female,No
13370,50,Female,No
18488,79,Female,Yes
8292,38,Male,No
2131,49,Male,Yes
11889,51,Male,No
14416,73,Male,Yes
1400,42,Female,No
6718,65,Female,No
16867,29,Female,No
8332,24,Male,No
8358,38,Male,No
15594,35,Female,No
16141,70,Male,Yes
17067,60,Male,No
3638,58,Female,No
19271,64,Female,Yes
14305,66,Female,No
11847,38,Female,No
13292,27,Female,No
18615,20,Female,No
9382,47,Male,No
11830,59,Male,No
15346,35,Female,No
4771,37,Female,Yes
17047,41,Male,No
13215,77,Male,No
3080,79,Female,No
17484,42,Male,No
7573,62,Female,Yes
16396,29,Male,Yes
15932,38,Female,No
14812,25,Male,No
19785,76,Male,No
19229,18,Male,Yes
13270,46,Female,No
1514,22,Male,No
5036,49,Male,No
11866,26,Male,No
7751,45,Male,No
11970,32,Female,No
15433,40,Female,No
16583,68,Female,No
11385,38,Male,No
11669,61,Male,No
19821,52,Male,No
7990,21,Female,Yes
2326,75,Male,No
9071,20,Male,No
7769,47,Female,No
11900,75,Male,No
6094,49,Male,No
14157,40,Female,No
6920,79,Male,No
2209,51,Female,No
14893,51,Female,No
12697,21,Female,No
17779,19,Female,No
15041,74,Female,No
9849,29,Male,No
15070,77,Male,No
17646,55,Male,No
17733,22,Female,No
8434,72,Female,No
18940,73,Male,No
1908,75,Male,No
7850,35,Female,Yes
2267,45,Male,No
18924,79,Female,No
2362,76,Female,No
17995,32,Female,No
11635,80,Male,No
17856,43,Female,Yes
14761,24,Male,No
8658,53,Female,No
14573,60,Female,No
13244,68,Female,No
8055,23,Male,No
11282,29,Male,No
19447,46,Female,No
9582,34,Male,No
16423,47,Female,No
12274,74,Male,No
12724,54,Female,No
3666,18,Female,No
1222,32,Male,No
12802,72,Male,No
14668,19,Male,No
15276,30,Male,Yes
14272,74,Male,No
6006,19,Male,No
3890,41,Male,Yes
11600,73,Female,No
16009,35,Female,No
4208,75,Female,No
16046,58,Male,No
4879,27,Female,No
1683,36,Male,Yes
6232,71,Female,No
11339,21,Male,Yes
19319,36,Female,No
7822,71,Male,No
17383,21,Female,No
14580,68,Female,No
17600,51,Male,Yes
14437,79,Male,Yes
15554,31,Male,No
1968,25,Male,No
17928,39,Male,No
5563,45,Female,No
6310,38,Male,Yes
3145,68,Female,Yes
11257,45,Female,No
9156,49,Male,Yes
6329,27,Female,No
1174,29,Male,No
5464,18,Female,Yes
11736,78,Male,No
17787,73,Male,No
16852,75,Female,No
18406,54,Male,No
13763,55,Male,No
11845,29,Female,Yes
16397,67,Female,No
15184,30,Female,No
1469,28,Male,No
17162,77,Female,No
7832,24,Male,No
12266,41,Female,No
11841,63,Female,Yes
11740,31,Male,No
13048,63,Male,No
2191,56,Male,Yes
1287,52,Female,No
19120,77,Male,No
2762,23,Female,No
11766,40,Male,No
3175,22,Female,Yes
12327,73,Male,No
9916,80,Male,No
17230,79,Female,No
7421,53,Male,No
15015,50,Male,Yes
19941,71,Female,No
15746,75,Male,No
9532,53,Male,No
14645,37,Male,No
5847,52,Female,No
3579,21,Female,No
18524,68,Male,No
14796,23,Male,Yes
11118,50,Female,Yes
2119,33,Female,No
9076,33,Female,No
19202,37,Male,No
2813,71,Male,Yes
9584,80,Female,No
11898,54,Male,No
5635,75,Male,No
7066,55,Male,Yes
9740,47,Male,Yes
8080,47,Female,No
18433,50,Female,Yes
16780,77,Female,No
9638,58,Female,No
15270,51,Male,Yes
11717,70,Male,No
